"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Keokuk","Keokuk","2027","160","118","1","41","0.0789343857918106",2020-10-26
"Kossuth","Kossuth","4286","467","294","0","173","0.108959402706486",2020-10-26
"Lee","Lee","8392","956","647","10","299","0.113918017159199",2020-10-26
"Linn","Linn","62456","5523","4024","129","1370","0.0884302548994492",2020-10-26
"Louisa","Louisa","3112","522","415","15","92","0.167737789203085",2020-10-26
"Lucas","Lucas","2012","201","152","6","43","0.0999005964214712",2020-10-26
"Lyon","Lyon","2497","551","343","7","201","0.220664797757309",2020-10-26
"Madison","Madison","4173","360","240","3","117","0.0862688713156003",2020-10-26
"Mahaska","Mahaska","5990","688","439","24","225","0.114858096828047",2020-10-26
"Marion","Marion","8266","1008","891","10","107","0.12194531817082",2020-10-26
"Marshall","Marshall","12787","2014","1754","36","224","0.157503714710253",2020-10-26
"Mills","Mills","4546","407","192","1","214","0.0895292564892213",2020-10-26
"Mitchell","Mitchell","3212","278","195","0","83","0.0865504358655044",2020-10-26
"Monona","Monona","2248","244","168","1","75","0.108540925266904",2020-10-26
"Monroe","Monroe","1767","259","150","11","98","0.146576117713639",2020-10-26
"Montgomery","Montgomery","2289","173","146","7","20","0.0755788553953692",2020-10-26
"Muscatine","Muscatine","11592","1442","1073","58","311","0.1243961352657",2020-10-26
"O'Brien","O'Brien","3694","665","390","14","261","0.180021656740661",2020-10-26
"Osceola","Osceola","1358","279","177","1","101","0.205449189985272",2020-10-26
"Page","Page","3493","399","291","0","108","0.114228456913828",2020-10-26
"Palo Alto","Palo Alto","2551","312","216","2","94","0.122304978439828",2020-10-26
"Pending Investigation","Pending Investigation","5295","27","0","0","27","0.00509915014164306",2020-10-26
"Plymouth","Plymouth","8077","1658","1142","27","489","0.205274235483472",2020-10-26
"Pocahontas","Pocahontas","2080","223","164","2","57","0.107211538461538",2020-10-26
"Polk","Polk","153232","18884","15780","288","2816","0.123237965960113",2020-10-26
"Pottawattamie","Pottawattamie","26605","3235","2346","44","845","0.121593685397482",2020-10-26
"Poweshiek","Poweshiek","4720","457","327","11","119","0.0968220338983051",2020-10-26
"Ringgold","Ringgold","1380","88","72","2","14","0.063768115942029",2020-10-26
"Sac","Sac","3238","398","262","4","132","0.122915379864114",2020-10-26
"Scott","Scott","45930","4542","3067","38","1437","0.0988896146309602",2020-10-26
"Shelby","Shelby","2906","372","325","1","46","0.128011011699931",2020-10-26
"Sioux","Sioux","9540","2426","1690","16","720","0.254297693920335",2020-10-26
"Story","Story","33384","3990","3447","18","525","0.119518332135155",2020-10-26
"Tama","Tama","5184","944","725","37","182","0.182098765432099",2020-10-26
"Taylor","Taylor","1523","236","156","2","78","0.154957321076822",2020-10-26
"Union","Union","3792","232","203","4","25","0.0611814345991561",2020-10-26
"Van Buren","Van Buren","1462","174","110","2","62","0.119015047879617",2020-10-26
"Wapello","Wapello","9511","1525","1386","62","77","0.160340658185259",2020-10-26
"Warren","Warren","15013","1247","963","7","277","0.083061346832745",2020-10-26
"Washington","Washington","6292","655","470","11","174","0.104100445009536",2020-10-26
"Wayne","Wayne","1345","120","95","3","22","0.0892193308550186",2020-10-26
"Webster","Webster","14052","1831","1325","15","491","0.130301736407629",2020-10-26
"Winnebago","Winnebago","3595","491","304","19","168","0.136578581363004",2020-10-26
"Winneshiek","Winneshiek","5299","474","366","9","99","0.0894508397810908",2020-10-26
"Woodbury","Woodbury","37381","7189","5518","94","1577","0.192316952462481",2020-10-26
"Worth","Worth","1975","144","108","0","36","0.0729113924050633",2020-10-26
"Wright","Wright","5056","719","596","1","122","0.142207278481013",2020-10-26
"Total","Totals","939205","116350","87970","1635","26745","0.123881367752514",2020-10-26
