"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Floyd","Floyd","4038","376","325","7","44","0.0931154036651808",2020-10-06
"Franklin","Franklin","2640","353","322","18","13","0.133712121212121",2020-10-06
"Fremont","Fremont","1356","148","65","0","83","0.109144542772861",2020-10-06
"Greene","Greene","2204","132","69","0","63","0.0598911070780399",2020-10-06
"Grundy","Grundy","2929","241","152","4","85","0.0822806418572892",2020-10-06
"Guthrie","Guthrie","2850","297","179","11","107","0.104210526315789",2020-10-06
"Hamilton","Hamilton","3796","346","318","3","25","0.0911485774499473",2020-10-06
"Hancock","Hancock","2712","214","192","2","20","0.0789085545722714",2020-10-06
"Hardin","Hardin","4021","328","255","2","71","0.0815717483213131",2020-10-06
"Harrison","Harrison","3067","331","183","5","143","0.107923051842191",2020-10-06
"Henry","Henry","5444","843","438","5","400","0.154849375459221",2020-10-06
"Howard","Howard","2178","199","152","7","40","0.0913682277318641",2020-10-06
"Humboldt","Humboldt","2399","203","185","3","15","0.0846185910796165",2020-10-06
"Ida","Ida","1602","147","55","2","90","0.0917602996254682",2020-10-06
"Iowa","Iowa","4199","256","132","1","123","0.0609668968802096",2020-10-06
"Jackson","Jackson","4200","409","242","3","164","0.0973809523809524",2020-10-06
"Jasper","Jasper","8459","915","623","34","258","0.108168814280648",2020-10-06
"Jefferson","Jefferson","2988","154","121","1","32","0.0515394912985274",2020-10-06
"Johnson","Johnson","41304","5296","4579","28","689","0.128220027116018",2020-10-06
"Jones","Jones","4158","322","195","3","124","0.0774410774410774",2020-10-06
"Keokuk","Keokuk","1834","125","77","1","47","0.0681570338058888",2020-10-06
"Kossuth","Kossuth","3721","328","149","0","179","0.0881483472184897",2020-10-06
"Lee","Lee","6749","706","518","7","181","0.10460809008742",2020-10-06
"Linn","Linn","53783","4435","3298","116","1021","0.0824610006879497",2020-10-06
"Louisa","Louisa","2720","447","387","15","45","0.164338235294118",2020-10-06
"Lucas","Lucas","1715","162","104","6","52","0.0944606413994169",2020-10-06
"Lyon","Lyon","2156","438","187","4","247","0.203153988868275",2020-10-06
"Madison","Madison","3695","272","186","2","84","0.0736129905277402",2020-10-06
"Mahaska","Mahaska","5235","458","331","21","106","0.0874880611270296",2020-10-06
"Marion","Marion","7278","807","748","9","50","0.110882110469909",2020-10-06
"Marshall","Marshall","11667","1827","1692","35","100","0.156595525842119",2020-10-06
"Mills","Mills","3922","233","143","1","89","0.0594084650688424",2020-10-06
"Mitchell","Mitchell","2914","201","145","0","56","0.0689773507206589",2020-10-06
"Monona","Monona","2008","179","113","1","65","0.0891434262948207",2020-10-06
"Monroe","Monroe","1447","172","115","11","46","0.118866620594333",2020-10-06
"Montgomery","Montgomery","2038","113","95","5","13","0.0554465161923454",2020-10-06
"Muscatine","Muscatine","10112","1170","971","56","143","0.115704113924051",2020-10-06
"O'Brien","O'Brien","3252","467","232","9","226","0.14360393603936",2020-10-06
"Osceola","Osceola","1150","188","104","0","84","0.163478260869565",2020-10-06
"Page","Page","2976","247","194","0","53","0.082997311827957",2020-10-06
"Palo Alto","Palo Alto","2306","239","129","0","110","0.103642671292281",2020-10-06
"Pending Investigation","Pending Investigation","3442","5","0","0","5","0.00145264381173736",2020-10-06
"Plymouth","Plymouth","7063","1276","851","23","402","0.180659776299023",2020-10-06
"Pocahontas","Pocahontas","1846","178","141","2","35","0.0964247020585049",2020-10-06
"Polk","Polk","137384","16544","14011","271","2262","0.120421592034007",2020-10-06
"Pottawattamie","Pottawattamie","22577","2367","1828","41","498","0.104841210081056",2020-10-06
"Poweshiek","Poweshiek","3994","358","241","10","107","0.0896344516775163",2020-10-06
"Ringgold","Ringgold","1227","58","51","2","5","0.0472697636511817",2020-10-06
"Sac","Sac","2847","297","130","0","167","0.10432033719705",2020-10-06
"Scott","Scott","39454","3330","2398","29","903","0.0844020885081361",2020-10-06
"Shelby","Shelby","2529","288","263","1","24","0.113879003558719",2020-10-06
"Sioux","Sioux","8327","1901","1012","4","885","0.228293503062327",2020-10-06
"Story","Story","30830","3580","2956","17","607","0.116120661693156",2020-10-06
"Tama","Tama","4691","796","673","33","90","0.169686633979962",2020-10-06
"Taylor","Taylor","1313","167","117","1","49","0.127189642041127",2020-10-06
"Union","Union","3236","155","106","3","46","0.0478986402966625",2020-10-06
"Van Buren","Van Buren","1251","129","113","1","15","0.103117505995204",2020-10-06
"Wapello","Wapello","8628","1390","1257","57","76","0.161103384330088",2020-10-06
"Warren","Warren","13207","1000","860","6","134","0.0757174225789354",2020-10-06
"Washington","Washington","5449","525","376","11","138","0.0963479537529822",2020-10-06
"Wayne","Wayne","1154","94","82","3","9","0.0814558058925477",2020-10-06
"Webster","Webster","12481","1397","1149","14","234","0.111930133803381",2020-10-06
"Winnebago","Winnebago","3124","345","206","14","125","0.110435339308579",2020-10-06
"Winneshiek","Winneshiek","4532","358","275","8","75","0.0789938217122683",2020-10-06
"Woodbury","Woodbury","33168","5985","4346","72","1567","0.18044500723589",2020-10-06
"Worth","Worth","1754","118","92","0","26","0.0672748004561003",2020-10-06
"Wright","Wright","4670","617","538","1","78","0.132119914346895",2020-10-06
"Total","Totals","827172","93380","72139","1398","19843","0.112890668446224",2020-10-06
